lat_deg,lon_deg
33.59721916,73.13755553
33.59720166,73.13756839
33.59718368,73.13758153
33.59716540,73.13759563
33.59714724,73.13761015
33.59712907,73.13762437
33.59710679,73.13764033
33.59708971,73.13766179
33.59707220,73.13767394
33.59705458,73.13768623
33.59703727,73.13769863
33.59701945,73.13771161
33.59700196,73.13772422
33.59699262,73.13773876
33.59697443,73.13775207
33.59695685,73.13776463
33.59693878,73.13777788
33.59691992,73.13779103
33.59690207,73.13780419
33.59688457,73.13781713
33.59686691,73.13783090
33.59684985,73.13784326
33.59683233,73.13785604
33.59681489,73.13786960
33.59679714,73.13788331
33.59677918,73.13789632
33.59676178,73.13790903
33.59674424,73.13792200
33.59672716,73.13793449
33.59670991,73.13794714
33.59669291,73.13795981
33.59667613,73.13797224
33.59665868,73.13798500
33.59664126,73.13799851
33.59662351,73.13801411
33.59645278,73.13814444
33.59616113,73.13840252
33.59628902,73.13808895
33.59615003,73.13839745
33.59613492,73.13840592
33.59611984,73.13841511
33.59610461,73.13842416
33.59608948,73.13843356
33.59607441,73.13844232
33.59605934,73.13845244
33.59604428,73.13846187
33.59602900,73.13847140
33.59601376,73.13848182
33.59599924,73.13849103
33.59596566,73.13852507
33.59595165,73.13853412
33.59594884,73.13852704
33.59593194,73.13853689
33.59591775,73.13854695
33.59590331,73.13855722
33.59588910,73.13856737
33.59586044,73.13858828
33.59584638,73.13859902
33.59583248,73.13860964
33.59581899,73.13861968
33.59579183,73.13864074
33.59577772,73.13865133
33.59576390,73.13866182
33.59575009,73.13867230
33.59573656,73.13868233
33.59572297,73.13869242
33.59570909,73.13870344
33.59569550,73.13871372
33.59568197,73.13872386
33.59566245,73.13873386
33.59564629,73.13874674
33.59551785,73.13905564
33.59514240,73.13920650
33.59512245,73.13917428
33.59512631,73.13917703
33.59511737,73.13918679
33.59510869,73.13919611
33.59509974,73.13920547
33.59509079,73.13921513
33.59508167,73.13922435
33.59507255,73.13923344
33.59504693,73.13925116
33.59503785,73.13926050
33.59502891,73.13926965
33.59501990,73.13927884
33.59501095,73.13928798
33.59500158,73.13929737
33.59499240,73.13930652
33.59498312,73.13931578
33.59497380,73.13932491
33.59496449,73.13933411
33.59495496,73.13934343
33.59494548,73.13935261
33.59493579,73.13936193
33.59492594,73.13937116
33.59491647,73.13938058
33.59490685,73.13938978
33.59489481,73.13941065
33.59488520,73.13942000
33.59487554,73.13942919
33.59486555,73.13943864
33.59484563,73.13945658
33.59483587,73.13946604
33.59482648,73.13947432
33.59480698,73.13949273
33.59479779,73.13950161
33.59478796,73.13951070
33.59477872,73.13951936
33.59476919,73.13952810
33.59475958,73.13953678
33.59474967,73.13954607
33.59474007,73.13955448
33.59473080,73.13956280
33.59472137,73.13957148
33.59471181,73.13958031
33.59470194,73.13958836
33.59467595,73.13960898
33.59464619,73.13965294
33.59478319,73.13960060
33.59445954,73.13981777
33.59444974,73.13982798
33.59444016,73.13983841
33.59443047,73.13984879
33.59442037,73.13985872
33.59441023,73.13986835
33.59440015,73.13987845
33.59437854,73.13987600
33.59436823,73.13988562
33.59435817,73.13989534
33.59434812,73.13990492
33.59433762,73.13991460
33.59432727,73.13992409
33.59431554,73.13993931
33.59430514,73.13994883
33.59429450,73.13995754
33.59428096,73.13996770
33.59426998,73.13997726
33.59425898,73.13998684
33.59423724,73.14000540
33.59422580,73.14001496
33.59421459,73.14002473
33.59420331,73.14003421
33.59419186,73.14004356
33.59418054,73.14005331
33.59416907,73.14006281
33.59415707,73.14007238
33.59414516,73.14008206
33.59413339,73.14009172
33.59412166,73.14010100
33.59410995,73.14011039
33.59409775,73.14011993
33.59408548,73.14012983
33.59407330,73.14014000
33.59406040,73.14015021
33.59404806,73.14016004
33.59403568,73.14016993
33.59397362,73.14025300
33.59376637,73.14067268
33.59375220,73.14068434
33.59373794,73.14069592
33.59372378,73.14070743
33.59366647,73.14048769
