utc,obssec,lat,long,altitude,vel_n(NED),vel_e(NED),vel_d(NED)
2026-02-06 11:38:37.643,473933.500000,33.519912340,73.179208710,485.688,4.608942,0.626295,0.227825
2026-02-06 11:38:37.761,473933.600000,33.519915620,73.179208770,485.719,4.742441,0.683980,0.218524
2026-02-06 11:38:37.964,473933.800000,33.519922100,73.179208100,484.915,5.029364,0.712556,0.263580
2026-02-06 11:38:38.267,473934.100000,33.519937420,73.179211530,484.300,5.166848,0.891201,0.703523
2026-02-06 11:38:38.608,473934.500000,33.519956010,73.179213830,484.702,5.580498,1.066190,0.376597
2026-02-06 11:38:38.894,473934.800000,33.519975110,73.179222540,485.265,5.790611,1.149148,0.260503
2026-02-06 11:38:39.181,473935.000000,33.519983070,73.179220840,484.848,6.231063,1.551327,0.222880
2026-02-06 11:38:39.503,473935.400000,33.520005410,73.179227570,484.794,6.674434,1.464648,0.045021
2026-02-06 11:38:39.604,473935.500000,33.520012790,73.179228930,484.684,6.842863,1.528022,0.487184
2026-02-06 11:38:39.749,473935.600000,33.520020040,73.179231170,485.338,6.977386,1.541060,0.773642
2026-02-06 11:38:39.992,473935.900000,33.520037620,73.179232240,484.870,7.345776,1.630421,-0.050098
2026-02-06 11:38:40.311,473936.200000,33.520057900,73.179237940,484.534,7.788112,1.599213,0.401817
2026-02-06 11:38:40.693,473936.600000,33.520086580,73.179246880,485.525,8.669941,1.883439,-0.938995
2026-02-06 11:38:41.123,473937.000000,33.520122450,73.179253470,485.704,8.643418,1.339111,0.806812
2026-02-06 11:38:41.456,473937.300000,33.520148960,73.179260160,484.968,9.369901,1.682041,0.395231
2026-02-06 11:38:41.522,473937.400000,33.520155920,73.179263700,484.131,9.397503,1.605809,0.332044
2026-02-06 11:38:41.760,473937.600000,33.520169170,73.179264770,484.276,9.491280,1.424031,0.098017
2026-02-06 11:38:41.810,473937.700000,33.520180110,73.179267220,483.683,9.603548,1.334458,0.219680
2026-02-06 11:38:42.016,473937.900000,33.520194000,73.179267920,484.038,9.792948,1.297103,-0.001447
2026-02-06 11:38:42.334,473938.200000,33.520221430,73.179271250,483.908,10.009224,1.172798,0.498977
2026-02-06 11:38:42.597,473938.500000,33.520248210,73.179275310,483.978,10.230214,1.236522,0.596777
2026-02-06 11:38:42.837,473938.700000,33.520267850,73.179279930,483.469,10.276553,1.343855,0.046996
2026-02-06 11:38:42.908,473938.800000,33.520277520,73.179281870,483.351,10.524140,1.305998,0.272437
2026-02-06 11:38:43.007,473938.900000,33.520285730,73.179283370,483.632,10.354713,1.075781,-0.051327
2026-02-06 11:38:43.089,473939.000000,33.520295550,73.179284730,483.582,10.688783,1.256216,0.352349
2026-02-06 11:38:43.198,473939.100000,33.520307070,73.179287480,484.665,10.555663,1.229892,0.473558
2026-02-06 11:38:43.453,473939.300000,33.520325310,73.179289530,483.281,10.680814,1.345439,0.208706
2026-02-06 11:38:43.729,473939.600000,33.520352620,73.179292980,483.301,10.766744,1.095835,0.447363
2026-02-06 11:38:44.088,473940.000000,33.520391440,73.179296430,482.950,11.036027,1.133816,0.428018
2026-02-06 11:38:44.183,473940.100000,33.520401010,73.179298040,483.011,11.156583,1.122979,0.214558
2026-02-06 11:38:44.463,473940.300000,33.520421650,73.179302290,482.983,11.208051,1.186455,0.251449
2026-02-06 11:38:44.783,473940.700000,33.520459610,73.179303600,483.471,11.379724,1.268589,0.981142
2026-02-06 11:38:44.895,473940.800000,33.520474720,73.179309310,482.521,11.613274,1.248809,0.153051
2026-02-06 11:38:44.998,473940.900000,33.520484670,73.179311230,482.555,11.547873,1.133267,0.549385
2026-02-06 11:38:45.101,473941.000000,33.520495250,73.179312740,482.615,11.800072,1.156167,0.747458
2026-02-06 11:38:45.279,473941.200000,33.520516130,73.179314610,482.554,11.891406,1.171084,0.432466
2026-02-06 11:38:45.592,473941.500000,33.520548060,73.179318300,482.749,11.849587,1.271815,0.419461
2026-02-06 11:38:45.789,473941.700000,33.520570080,73.179324220,483.419,11.985059,1.446970,0.172292
2026-02-06 11:38:46.097,473942.000000,33.520602530,73.179325410,482.022,12.342033,1.316858,0.740731
2026-02-06 11:38:46.379,473942.300000,33.520632080,73.179330510,482.911,12.143439,1.177449,0.145241
2026-02-06 11:38:46.621,473942.500000,33.520656790,73.179330930,482.368,12.298825,1.191922,0.384668
2026-02-06 11:38:47.122,473943.000000,33.520713020,73.179336820,482.789,12.400579,1.264713,-0.028696
2026-02-06 11:38:47.381,473943.300000,33.520747380,73.179339050,483.143,12.740816,1.180582,-0.155915
2026-02-06 11:38:47.636,473943.500000,33.520767800,73.179342290,483.466,12.232641,1.196377,0.277247
2026-02-06 11:38:47.897,473943.800000,33.520791220,73.179349150,480.936,12.940080,1.240996,-0.233692
2026-02-06 11:38:48.139,473944.000000,33.520822310,73.179350620,480.937,12.987557,0.968393,0.256997
2026-02-06 11:38:48.381,473944.300000,33.520866780,73.179357890,482.026,12.885284,0.855461,0.463436
2026-02-06 11:38:48.607,473944.500000,33.520887980,73.179359190,481.733,12.677932,0.921171,0.545454
2026-02-06 11:38:48.882,473944.700000,33.520910560,73.179359870,481.800,13.046247,0.894297,0.387181
2026-02-06 11:38:48.912,473944.800000,33.520922280,73.179360400,481.566,12.914461,0.872284,0.482760
2026-02-06 11:38:48.977,473944.900000,33.520934530,73.179361080,481.753,13.060990,0.944434,0.454703
2026-02-06 11:38:49.112,473945.000000,33.520952660,73.179366830,482.833,12.901592,1.140242,0.711178
2026-02-06 11:38:49.311,473945.200000,33.520974170,73.179370630,481.961,13.060612,0.883582,0.292202
2026-02-06 11:38:49.580,473945.500000,33.521010980,73.179371510,481.866,13.049543,0.966996,0.587957
2026-02-06 11:38:49.842,473945.700000,33.521044120,73.179368400,482.650,13.033844,0.991618,0.728650
2026-02-06 11:38:50.040,473945.900000,33.521057140,73.179373370,481.819,12.683674,0.824565,0.645144
2026-02-06 11:38:50.122,473946.000000,33.521068510,73.179375360,481.893,12.912585,0.766921,0.219638
2026-02-06 11:38:50.191,473946.100000,33.521079250,73.179375320,481.770,12.701887,0.962906,0.488669
2026-02-06 11:38:50.283,473946.200000,33.521091080,73.179375820,481.916,12.720294,0.748786,0.369595
2026-02-06 11:38:50.620,473946.500000,33.521127020,73.179380710,483.452,12.854376,0.749087,0.580964
2026-02-06 11:38:50.877,473946.700000,33.521150380,73.179382270,483.319,13.107684,0.768060,0.524308
2026-02-06 11:38:51.120,473947.000000,33.521183800,73.179383870,482.897,12.701341,0.732963,0.379247
2026-02-06 11:38:51.501,473947.400000,33.521230500,73.179386830,482.743,12.861471,0.862189,0.312196
2026-02-06 11:38:51.757,473947.600000,33.521253100,73.179389320,482.491,12.884114,0.731633,0.810575
2026-02-06 11:38:51.805,473947.700000,33.521265410,73.179390550,482.398,12.839534,0.736141,-0.389192
2026-02-06 11:38:51.904,473947.800000,33.521277570,73.179391670,482.555,12.979524,0.867775,0.436326
2026-02-06 11:38:51.979,473947.900000,33.521289000,73.179392440,482.446,13.105092,0.985942,0.264598
2026-02-06 11:38:52.245,473948.100000,33.521311850,73.179393850,482.275,12.964939,0.702237,0.468091
2026-02-06 11:38:52.492,473948.400000,33.521355620,73.179380980,489.467,12.466479,0.790532,3.142566
2026-02-06 11:38:52.752,473948.600000,33.521378390,73.179380990,490.176,12.973804,0.940360,0.481365
2026-02-06 11:38:52.973,473948.900000,33.521415270,73.179399550,487.133,12.718092,0.879716,-0.340154
2026-02-06 11:38:53.295,473949.200000,33.521450270,73.179403750,487.009,12.445043,0.698913,0.039778
2026-02-06 11:38:53.543,473949.400000,33.521473790,73.179406480,487.079,13.014314,1.194063,-0.399274
2026-02-06 11:38:53.585,473949.500000,33.521484930,73.179406980,487.176,13.249264,1.056151,0.569383
2026-02-06 11:38:53.806,473949.700000,33.521508950,73.179409160,487.554,13.004173,1.123209,1.027355
2026-02-06 11:38:54.114,473950.000000,33.521544210,73.179412330,486.293,13.025087,1.248352,1.104236
2026-02-06 11:38:54.198,473950.100000,33.521555530,73.179413970,486.378,13.029450,0.955072,-0.171529
2026-02-06 11:38:54.402,473950.300000,33.521580390,73.179418470,486.637,13.000178,0.918912,0.463909
2026-02-06 11:38:54.687,473950.600000,33.521616100,73.179422940,486.490,13.637283,1.264561,0.947828
2026-02-06 11:38:54.901,473950.800000,33.521640930,73.179425080,486.600,14.161278,1.450643,-3.644424
2026-02-06 11:38:55.124,473951.000000,33.521665450,73.179427260,486.960,13.315821,0.820988,0.537836
2026-02-06 11:38:55.219,473951.100000,33.521660560,73.179429070,471.708,13.859622,1.232013,0.893686
2026-02-06 11:38:55.294,473951.200000,33.521689270,73.179429210,487.004,13.686750,1.014835,-0.909704
2026-02-06 11:38:55.396,473951.300000,33.521702230,73.179430470,487.012,13.282423,1.058848,2.590231
2026-02-06 11:38:55.716,473951.600000,33.521738740,73.179434600,486.013,13.269146,1.206969,1.637169
2026-02-06 11:38:55.909,473951.800000,33.521763010,73.179437200,485.923,13.494041,1.394285,0.780715
2026-02-06 11:38:56.157,473952.000000,33.521788440,73.179440260,486.030,13.358557,1.169042,-0.509382
2026-02-06 11:38:56.426,473952.300000,33.521825620,73.179445730,485.878,13.505322,1.344039,1.648835
2026-02-06 11:38:56.656,473952.500000,33.521848560,73.179448170,486.251,13.826346,1.754893,-0.058981
2026-02-06 11:38:56.936,473952.800000,33.521886490,73.179453450,486.535,13.594640,1.205100,0.109201
2026-02-06 11:38:57.180,473953.100000,33.521922150,73.179459460,486.502,13.194998,1.529223,0.124835
2026-02-06 11:38:57.352,473953.200000,33.521933960,73.179452270,489.051,14.287622,2.169705,0.541948
2026-02-06 11:38:57.417,473953.300000,33.521946310,73.179461430,486.304,13.663040,1.094216,0.141440
2026-02-06 11:38:57.591,473953.500000,33.521971000,73.179463140,486.271,13.544159,1.639024,-0.739557
2026-02-06 11:38:57.906,473953.800000,33.522024310,73.179460130,484.632,13.970785,1.614250,0.623170
2026-02-06 11:38:58.010,473953.900000,33.522035580,73.179461340,484.420,13.373570,1.044259,0.523351
2026-02-06 11:39:4.207,473960.100000,33.522793900,73.179540960,469.508,14.860462,0.995184,2.688198
2026-02-06 11:39:4.396,473960.300000,33.522820500,73.179541680,469.594,14.899794,1.484964,-1.446024
2026-02-06 11:39:4.634,473960.500000,33.522854660,73.179549570,473.624,14.985055,1.201575,-0.908710
2026-02-06 11:39:4.717,473960.600000,33.522866580,73.179552080,473.590,14.838752,1.317225,0.592101
2026-02-06 11:39:4.807,473960.700000,33.522878760,73.179556970,473.897,15.077733,0.795295,0.989018
2026-02-06 11:39:4.895,473960.800000,33.522881530,73.179601200,477.666,15.046311,1.485583,-0.704742
2026-02-06 11:39:5.166,473961.000000,33.522915470,73.179583410,476.523,15.071002,1.098031,0.152442
2026-02-06 11:39:5.464,473961.300000,33.522955670,73.179588070,476.265,15.357930,1.003089,0.832651
2026-02-06 11:39:5.750,473961.600000,33.523045990,73.179529210,467.939,15.353404,0.867240,-0.161369
2026-02-06 11:39:6.051,473961.900000,33.523045270,73.179586320,474.680,15.084137,0.726109,0.385964
2026-02-06 11:39:6.143,473962.000000,33.523046400,73.179577630,495.399,15.464493,1.088574,-0.021779
2026-02-06 11:39:6.215,473962.100000,33.523062250,73.179596870,475.923,15.243356,0.886350,0.917820
2026-02-06 11:39:6.337,473962.200000,33.523078230,73.179596880,475.517,15.367843,0.928486,0.766280
2026-02-06 11:39:6.580,473962.500000,33.523122200,73.179597590,474.940,15.312360,0.999811,-0.327021
2026-02-06 11:39:6.792,473962.700000,33.523148250,73.179603010,475.082,15.186291,1.158770,-0.072506
2026-02-06 11:39:7.055,473962.900000,33.523177550,73.179603060,475.126,15.285362,0.914534,1.509475
2026-02-06 11:39:7.102,473963.000000,33.523193380,73.179602950,475.009,15.515587,0.757098,0.468084
2026-02-06 11:39:7.411,473963.300000,33.523233740,73.179605580,474.698,15.413654,1.028401,0.199058
2026-02-06 11:39:7.775,473963.600000,33.523274840,73.179610960,474.395,15.369223,1.169823,0.115516
2026-02-06 11:39:8.045,473963.900000,33.523319270,73.179595510,473.130,15.332132,1.159010,1.160237
2026-02-06 11:39:8.288,473964.200000,33.523358270,73.179620200,474.642,15.369400,1.070862,-0.299513
2026-02-06 11:39:8.540,473964.400000,33.523390540,73.179617260,470.754,15.403339,1.209760,0.816578
2026-02-06 11:39:8.828,473964.700000,33.523433060,73.179620650,470.427,15.611582,1.298218,0.281812
2026-02-06 11:39:9.122,473965.000000,33.523475950,73.179623440,470.519,15.449935,1.257752,0.129675
2026-02-06 11:39:9.410,473965.300000,33.523517000,73.179626890,470.574,15.622456,1.407202,1.042899
2026-02-06 11:39:9.538,473965.400000,33.523522700,73.179636470,476.403,15.471771,1.106507,0.805572
2026-02-06 11:39:9.938,473965.800000,33.523586300,73.179639140,470.022,15.548497,1.573194,0.540412
2026-02-06 11:39:10.193,473966.100000,33.523628800,73.179642640,469.393,15.632700,1.322297,1.327568
2026-02-06 11:39:10.403,473966.300000,33.523661120,73.179639900,469.156,15.469740,1.449648,0.537546
2026-02-06 11:39:10.673,473966.600000,33.523707830,73.179644410,472.467,15.806103,1.564728,0.118413
2026-02-06 11:39:10.856,473966.700000,33.523711610,73.179646240,470.820,15.584761,1.275461,0.022500
2026-02-06 11:39:11.161,473967.000000,33.523765050,73.179650220,472.524,15.574328,1.557600,0.982576
2026-02-06 11:39:11.221,473967.100000,33.523779300,73.179651710,472.650,15.687635,1.651160,0.173382
2026-02-06 11:39:11.288,473967.200000,33.523793530,73.179652960,472.402,15.577981,1.585096,-0.181512
2026-02-06 11:39:11.395,473967.300000,33.523807470,73.179654430,472.325,15.747983,1.604921,0.683921
2026-02-06 11:39:11.657,473967.500000,33.523838060,73.179663580,472.637,15.392921,1.449851,0.534411
2026-02-06 11:39:11.985,473967.900000,33.523889540,73.179664350,472.200,15.621325,1.532311,0.407374
2026-02-06 11:39:12.196,473968.100000,33.523917650,73.179667500,472.164,15.580102,1.654535,0.661157
2026-02-06 11:39:12.455,473968.300000,33.523945440,73.179670650,472.288,15.422718,1.774800,0.295180
2026-02-06 11:39:12.714,473968.600000,33.523987600,73.179675830,471.587,15.492382,1.660480,0.377325
2026-02-06 11:39:12.982,473968.900000,33.524028430,73.179681670,471.361,15.446576,1.755381,0.247698
2026-02-06 11:39:13.227,473969.100000,33.524055940,73.179685120,471.204,15.378443,1.588282,0.283631
2026-02-06 11:39:13.465,473969.300000,33.524084540,73.179689230,471.498,15.372392,1.669392,0.357151
2026-02-06 11:39:13.810,473969.700000,33.524140530,73.179698240,471.651,15.291537,1.657137,0.764023
2026-02-06 11:39:14.068,473969.900000,33.524167680,73.179701370,471.490,15.278639,1.740250,0.254266
2026-02-06 11:39:14.303,473970.200000,33.524207970,73.179707640,471.096,15.226787,1.566398,0.882501
2026-02-06 11:39:14.382,473970.300000,33.524222560,73.179709620,470.615,15.415858,1.690710,0.383986
2026-02-06 11:39:14.545,473970.400000,33.524237370,73.179711100,470.838,15.289574,1.584815,0.976473
2026-02-06 11:39:14.789,473970.700000,33.524278560,73.179716050,470.559,15.303807,1.761284,0.669321
2026-02-06 11:39:14.951,473970.800000,33.524292900,73.179717600,470.400,15.320794,1.640423,0.146646
2026-02-06 11:39:15.215,473971.100000,33.524334530,73.179722840,469.736,15.158243,1.580342,0.647895
2026-02-06 11:39:15.540,473971.400000,33.524367260,73.179719940,467.979,15.333989,1.654023,0.918262
2026-02-06 11:39:15.593,473971.500000,33.524389520,73.179731290,469.318,15.333664,1.713124,0.569235
2026-02-06 11:39:15.717,473971.600000,33.524402970,73.179732090,469.473,15.426077,1.498412,0.452658
2026-02-06 11:39:15.997,473971.900000,33.524444430,73.179736550,469.742,15.454438,1.407987,0.583078
2026-02-06 11:39:16.265,473972.100000,33.524471320,73.179739740,469.620,15.287496,1.533808,0.711552
2026-02-06 11:39:16.497,473972.400000,33.524512990,73.179744950,469.264,15.380650,1.542778,0.329352
2026-02-06 11:39:16.792,473972.700000,33.524553390,73.179748370,469.306,15.552105,1.517857,0.252451
2026-02-06 11:39:17.056,473972.900000,33.524580130,73.179751810,469.454,15.389179,1.515127,0.466910
2026-02-06 11:39:17.331,473973.200000,33.524622790,73.179756040,468.807,15.231779,1.376699,0.549909
2026-02-06 11:39:17.614,473973.500000,33.524664960,73.179761440,468.887,15.076323,1.452061,0.214322
2026-02-06 11:39:17.683,473973.600000,33.524679500,73.179763080,468.839,15.394564,1.582287,0.800520
2026-02-06 11:39:17.789,473973.700000,33.524692840,73.179763520,468.669,15.241931,1.556968,0.554980
2026-02-06 11:39:17.920,473973.800000,33.524707250,73.179764960,468.510,15.225007,1.337453,0.713776
2026-02-06 11:39:18.176,473974.100000,33.524741040,73.179754230,471.031,15.205131,1.476590,0.221886
2026-02-06 11:39:18.457,473974.300000,33.524776130,73.179773640,467.800,15.130800,1.644464,1.132109
2026-02-06 11:39:18.751,473974.600000,33.524817640,73.179778990,467.790,15.085708,1.677504,0.538441
2026-02-06 11:39:19.037,473974.900000,33.524858010,73.179785000,467.994,15.079851,1.535206,0.328476
2026-02-06 11:39:19.265,473975.100000,33.524885460,73.179789280,467.860,15.282626,1.613474,0.488676
2026-02-06 11:39:19.561,473975.400000,33.524927210,73.179794590,467.975,15.082392,1.670649,0.665329
2026-02-06 11:39:19.831,473975.700000,33.524967180,73.179800120,467.635,15.325362,1.771580,0.116254
2026-02-06 11:39:20.128,473976.000000,33.525008160,73.179804820,467.585,15.238672,1.789159,0.581576
2026-02-06 11:39:20.371,473976.200000,33.525036120,73.179806930,467.419,15.189714,1.605472,0.436338
2026-02-06 11:39:20.604,473976.500000,33.525077430,73.179813760,466.930,15.157112,1.646057,0.489404
2026-02-06 11:39:20.707,473976.600000,33.525091300,73.179816170,466.929,15.202117,1.802382,0.380580
2026-02-06 11:39:20.815,473976.700000,33.525105200,73.179817160,466.980,15.133692,1.785903,0.632534
2026-02-06 11:39:21.133,473977.000000,33.525146730,73.179823840,466.487,15.265306,1.631549,0.791913
2026-02-06 11:39:21.338,473977.200000,33.525175530,73.179825140,466.711,15.165455,1.702752,0.892325
2026-02-06 11:39:21.625,473977.500000,33.525214980,73.179833470,466.037,15.230801,1.694876,0.430285
2026-02-06 11:39:21.882,473977.800000,33.525255320,73.179839260,465.838,15.443990,1.648302,0.393183
2026-02-06 11:39:22.170,473978.100000,33.525294080,73.179832020,474.242,14.980142,1.565157,0.004457
2026-02-06 11:39:22.446,473978.300000,33.525325620,73.179848500,466.122,15.028517,1.535718,0.227378
2026-02-06 11:39:22.702,473978.600000,33.525366190,73.179854060,466.263,15.190430,1.554288,0.558828
2026-02-06 11:39:22.956,473978.800000,33.525393350,73.179857940,466.420,14.940008,1.727739,0.729225
2026-02-06 11:39:23.195,473979.100000,33.525435670,73.179865980,465.729,14.967667,1.533195,0.148205
2026-02-06 11:39:23.283,473979.200000,33.525446750,73.179863870,466.013,14.873032,1.583091,0.389050
2026-02-06 11:39:23.552,473979.400000,33.525475780,73.179872160,465.213,14.827886,1.667428,0.710913
2026-02-06 11:39:23.590,473979.500000,33.525486060,73.179867910,465.564,14.638944,1.611352,0.367413
2026-02-06 11:39:24.011,473979.900000,33.525540070,73.179875180,465.591,14.809033,1.734778,0.479859
2026-02-06 11:39:24.319,473980.200000,33.525580270,73.179880040,465.398,14.662865,1.628470,0.206331
2026-02-06 11:39:24.629,473980.500000,33.525619750,73.179884710,465.502,14.887153,1.626356,0.460715
2026-02-06 11:39:24.882,473980.800000,33.525659540,73.179889860,465.383,14.528141,1.579103,0.317565
2026-02-06 11:39:25.129,473981.000000,33.525686930,73.179893960,465.055,14.797648,1.678691,0.566101
2026-02-06 11:39:25.195,473981.100000,33.525700220,73.179896050,464.987,14.673584,1.562426,0.252885
2026-02-06 11:39:25.478,473981.400000,33.525740120,73.179901320,464.984,14.329051,1.449483,-0.812512
2026-02-06 11:39:25.795,473981.700000,33.525775420,73.179901660,465.488,14.445229,1.935637,1.000417
2026-02-06 11:39:25.885,473981.800000,33.525787780,73.179902850,466.035,14.014816,2.355366,-0.072760
2026-02-06 11:39:26.213,473982.100000,33.525828140,73.179914130,469.590,13.601754,2.374164,1.716003
2026-02-06 11:39:26.492,473982.400000,33.525857910,73.179927890,469.001,15.836078,2.168562,1.396878
2026-02-06 11:39:26.743,473982.600000,33.525888370,73.179930310,468.607,15.392646,1.766633,3.228899
2026-02-06 11:39:26.796,473982.700000,33.525900610,73.179934030,468.486,14.700767,2.296119,0.857017
2026-02-06 11:39:26.909,473982.800000,33.525915520,73.179932930,467.735,15.400799,2.232091,2.517373
2026-02-06 11:39:26.983,473982.900000,33.525928020,73.179942110,468.397,15.099629,2.697700,1.786576
2026-02-06 11:39:27.241,473983.100000,33.525954120,73.179947540,467.610,15.290277,2.402970,0.476770
2026-02-06 11:39:27.502,473983.400000,33.526005450,73.179965390,469.731,16.528149,2.040544,-1.266229
2026-02-06 11:39:27.749,473983.600000,33.526040260,73.179956580,470.562,15.522503,1.690276,-2.466245
2026-02-06 11:39:27.972,473983.900000,33.526096670,73.179965270,468.805,16.263239,1.871818,-1.141629
2026-02-06 11:39:28.206,473984.100000,33.526116280,73.179966110,465.061,14.605077,1.627781,1.137602
2026-02-06 11:39:34.286,473990.200000,33.526882410,73.179952610,436.922,14.542771,0.933754,0.819618
2026-02-06 11:39:34.390,473990.300000,33.526894430,73.179944040,434.168,14.517287,0.866626,0.251413
2026-02-06 11:39:34.517,473990.400000,33.526905750,73.179940190,432.469,14.519979,1.022485,0.355702
2026-02-06 11:39:34.735,473990.600000,33.526934840,73.179943620,432.707,14.427013,1.103161,0.066465
2026-02-06 11:39:34.833,473990.700000,33.526948730,73.179945390,433.083,14.497428,0.963846,0.133399
2026-02-06 11:39:34.976,473990.900000,33.526988100,73.180033970,489.190,14.442295,1.100171,-1.660486
2026-02-06 11:39:35.070,473991.000000,33.526988050,73.180036520,457.393,14.325100,0.756292,1.396403
2026-02-06 11:39:35.214,473991.100000,33.527001980,73.180037830,457.252,14.508406,1.584025,-0.936935
2026-02-06 11:39:35.310,473991.200000,33.527016440,73.180039990,456.834,14.447677,1.573359,-0.112499
2026-02-06 11:39:35.411,473991.300000,33.527028430,73.180045860,458.200,14.276184,0.816320,0.975153
2026-02-06 11:39:35.511,473991.400000,33.527039820,73.180047110,459.098,14.348210,1.579639,-0.220128
2026-02-06 11:39:35.611,473991.500000,33.527051880,73.180049480,459.134,14.496713,1.490483,-0.632648
2026-02-06 11:39:35.711,473991.600000,33.527057970,73.180054470,461.574,14.216566,1.013400,0.995261
2026-02-06 11:39:35.769,473991.700000,33.527076270,73.180054900,460.449,14.313355,1.945560,-1.928483
2026-02-06 11:39:35.949,473991.800000,33.527088010,73.180055410,460.137,14.246644,1.488063,-0.218188
2026-02-06 11:39:36.067,473991.900000,33.527101080,73.180058820,461.120,14.249960,1.667739,-0.604415
2026-02-06 11:39:36.166,473992.000000,33.527114030,73.180060710,460.702,14.328549,1.504740,0.022418
2026-02-06 11:39:36.282,473992.200000,33.527141010,73.180062230,459.153,14.355329,1.398847,0.884152
2026-02-06 11:39:36.394,473992.300000,33.527153290,73.180063100,459.858,14.148111,1.462027,0.474352
2026-02-06 11:39:36.524,473992.400000,33.527168010,73.180063690,460.285,14.250496,1.869570,-0.040874
2026-02-06 11:39:36.601,473992.500000,33.527176350,73.180060590,460.245,14.230382,1.020960,1.593662
2026-02-06 11:39:36.758,473992.600000,33.527195540,73.180069810,461.884,14.594104,1.228048,1.109635
2026-02-06 11:39:36.872,473992.800000,33.527217700,73.180076990,461.364,14.373233,1.510421,0.458727
2026-02-06 11:39:37.016,473992.900000,33.527230580,73.180079560,461.393,14.218856,1.405448,1.451064
2026-02-06 11:39:37.111,473993.000000,33.527244740,73.180077760,460.751,14.109297,1.380020,0.300961
2026-02-06 11:39:37.214,473993.100000,33.527256570,73.180080520,461.244,14.262675,2.129553,-1.976477
2026-02-06 11:39:37.330,473993.200000,33.527267410,73.180081770,461.477,14.360464,1.803029,0.008286
2026-02-06 11:39:37.445,473993.300000,33.527283260,73.180081620,460.288,14.173423,1.960183,-0.875185
2026-02-06 11:39:37.557,473993.400000,33.527299480,73.180080820,458.669,14.194180,1.567092,0.274100
2026-02-06 11:39:37.637,473993.500000,33.527313280,73.180081670,457.968,14.088206,1.428923,-0.272342
2026-02-06 11:39:37.698,473993.600000,33.527325020,73.180086350,458.982,14.134576,1.822643,-3.290743
2026-02-06 11:39:37.796,473993.700000,33.527333890,73.180087520,458.962,14.113651,1.284311,1.585411
2026-02-06 11:39:37.906,473993.800000,33.527341670,73.180095350,457.561,14.255181,1.610760,-2.177997
2026-02-06 11:39:38.008,473993.900000,33.527362630,73.180086560,457.772,14.062581,1.926698,-1.057411
2026-02-06 11:39:38.097,473994.000000,33.527376080,73.180086080,456.626,13.923195,1.205396,1.267950
2026-02-06 11:39:38.223,473994.100000,33.527387830,73.180089380,457.050,13.970245,1.230095,1.267092
2026-02-06 11:39:38.306,473994.200000,33.527399610,73.180091450,456.242,14.058211,1.492807,0.597127
2026-02-06 11:39:38.481,473994.400000,33.527424900,73.180095020,457.507,14.141898,1.593756,0.907387
2026-02-06 11:39:38.587,473994.500000,33.527438080,73.180089700,453.758,14.164737,1.461703,1.051534
2026-02-06 11:39:38.682,473994.600000,33.527452340,73.180096910,456.945,13.946307,1.425092,-0.630247
2026-02-06 11:39:38.797,473994.700000,33.527465570,73.180100140,457.085,13.973449,1.320204,1.125414
2026-02-06 11:39:38.895,473994.800000,33.527478930,73.180097890,456.253,13.988278,1.471148,0.723294
2026-02-06 11:39:39.002,473994.900000,33.527491250,73.180100180,457.082,13.986653,1.588197,0.600954
2026-02-06 11:39:39.133,473995.000000,33.527504060,73.180102790,456.333,14.079505,1.460186,0.286548
2026-02-06 11:39:39.246,473995.100000,33.527516340,73.180106510,457.555,14.017154,1.094091,1.867282
2026-02-06 11:39:39.333,473995.200000,33.527530720,73.180105920,457.573,13.957241,1.229850,1.265316
2026-02-06 11:39:39.383,473995.300000,33.527547110,73.180106540,457.675,13.938393,1.159567,1.549862
2026-02-06 11:39:39.482,473995.400000,33.527559000,73.180106730,457.329,13.908938,1.067139,1.325136
2026-02-06 11:39:39.593,473995.500000,33.527571740,73.180111970,459.052,13.923443,1.181906,0.253387
2026-02-06 11:39:39.668,473995.600000,33.527584170,73.180115930,460.286,13.970766,2.020213,-2.464236
2026-02-06 11:39:39.831,473995.700000,33.527595680,73.180117160,459.892,13.829798,1.649631,-0.803542
2026-02-06 11:39:39.945,473995.800000,33.527606640,73.180117450,459.102,14.126848,1.428111,-0.018257
2026-02-06 11:39:39.990,473995.900000,33.527616030,73.180119130,457.369,14.144777,1.723669,-0.574188
2026-02-06 11:39:40.153,473996.000000,33.527630570,73.180124030,458.613,13.747838,1.195226,2.003569
2026-02-06 11:39:40.273,473996.100000,33.527642690,73.180126260,459.697,13.804394,0.909901,1.604088
2026-02-06 11:39:40.378,473996.200000,33.527653140,73.180129520,459.809,13.592701,1.603285,-0.063365
2026-02-06 11:39:40.488,473996.400000,33.527693260,73.180127220,458.012,13.767399,1.487584,0.481678
2026-02-06 11:39:40.591,473996.500000,33.527705170,73.180128260,457.700,13.975490,1.408426,0.279192
2026-02-06 11:39:40.710,473996.600000,33.527718070,73.180129330,457.550,13.803124,1.482726,0.151489
2026-02-06 11:39:40.836,473996.700000,33.527730540,73.180130870,457.600,13.733566,1.338516,0.582760
2026-02-06 11:39:40.919,473996.800000,33.527743010,73.180132630,457.565,13.814985,1.400633,0.213985
2026-02-06 11:39:40.973,473996.900000,33.527754890,73.180134380,457.411,13.962600,1.364534,-0.046882
2026-02-06 11:39:41.183,473997.100000,33.527779940,73.180137870,457.248,13.733964,1.501648,-0.166401
