12:31.8,454370.8,33.60738742,73.13031501,456.618,0.074743,0.347173,-0.458281
12:31.9,454370.9,33.60738482,73.13031618,457.102,0.281743,0.068886,0.449161
12:32.0,454371,33.60738733,73.13031429,456.922,0.309269,-0.13128,0.684785
12:32.1,454371.1,33.60738599,73.13031686,457.695,0.31308,0.322025,1.183066
12:32.2,454371.2,33.60738654,73.13031557,457.433,-0.183681,0.303,-1.232255
12:32.3,454371.3,33.60738498,73.1303148,457.057,-0.022217,-0.048952,-0.154592
12:32.4,454371.4,33.6073845,73.13031556,458.495,0.157994,0.375268,0.716127
12:32.5,454371.5,33.60738089,73.13031568,459.677,-0.059295,-0.329388,0.140358
12:32.6,454371.6,33.60738181,73.13031398,458.769,0.012845,-0.027016,-0.085346
12:32.7,454371.7,33.60738382,73.13031431,458.402,-0.149156,-0.155088,-0.000678
12:32.8,454371.8,33.6073845,73.13031084,457.501,0.10142,0.101972,0.895452
12:32.9,454371.9,33.6073832,73.13031135,457.312,0.248743,0.397125,0.541284
12:33.0,454372,33.6073818,73.13031277,458.112,0.073603,0.205446,-0.148922
12:33.1,454372.1,33.60738012,73.13031369,458.353,-0.063848,-0.280602,0.069158
12:33.2,454372.2,33.60738417,73.13031273,458.275,0.096122,-0.034313,-0.058089
12:33.3,454372.3,33.60738277,73.13031186,458.45,0.144828,0.279177,0.232508
12:33.4,454372.4,33.60737781,73.13031483,458.956,0.028727,0.09953,0.135722
12:33.5,454372.5,33.60737816,73.13031495,459.027,0.126031,0.265251,-0.060238
12:33.6,454372.6,33.60737868,73.13031438,459.362,0.087709,-0.017167,0.03975
12:33.7,454372.7,33.60737829,73.13031348,459.826,0.06771,0.107676,-0.142476
12:33.8,454372.8,33.60737746,73.13031484,460.049,0.061085,0.095948,0.123087
12:33.9,454372.9,33.60737506,73.13031783,460.964,-0.077771,0.001606,0.035395
12:34.0,454373,33.60737256,73.13032051,461.517,0.156415,0.136785,0.255795
12:34.1,454373.1,33.60736762,73.13032255,462.102,-0.122223,-0.247757,-0.847778
12:36.5,454375.5,33.60739334,73.13032135,459.065,0.411385,0.297228,1.079382
12:37.8,454376.8,33.60737841,73.13031617,457.645,-0.182673,0.094475,-0.118891
12:37.9,454376.9,33.60737714,73.1303171,457.711,0.065067,-0.382062,0.644651
12:38.0,454377,33.60737259,73.13031818,458.577,-0.229416,0.040131,-0.607878
12:38.1,454377.1,33.60737274,73.13032063,458.679,0.282116,-0.013029,0.919411
12:38.2,454377.2,33.60736944,73.13032283,459.56,-0.039626,-0.14279,-0.023173
12:38.3,454377.3,33.60737307,73.13032072,459.039,0.130433,0.236839,-0.045703
12:38.4,454377.4,33.60737567,73.13031962,458.758,-0.366513,0.630521,-0.898816
12:38.5,454377.5,33.60737733,73.13031803,458.33,-0.046427,-0.036997,-0.378191
12:38.6,454377.6,33.60737862,73.13031895,458.727,0.306997,0.285757,0.492798
12:38.7,454377.7,33.6073758,73.13031984,458.937,0.056434,-0.369162,0.166139
12:38.8,454377.8,33.60737926,73.13031727,458.644,0.269976,0.062322,0.77714
12:38.9,454377.9,33.60737962,73.13031981,459.101,0.027649,-0.04998,-0.265615
12:39.0,454378,33.60737817,73.13031966,458.953,-0.148968,-0.280281,0.130204
12:39.1,454378.1,33.60737619,73.13032508,460.516,0.320249,0.428026,0.856494
12:39.2,454378.2,33.6073818,73.13032205,459.678,-0.102381,-0.217957,-0.38402
12:39.3,454378.3,33.60738114,73.1303238,460.064,-0.030612,0.30485,0.007294
12:39.5,454378.4,33.60738065,73.13032132,459.335,0.038357,0.11399,0.055881
12:39.5,454378.5,33.6073814,73.13032098,459.302,0.014865,0.158896,-0.3061
12:39.6,454378.6,33.60738601,73.13031919,458.367,-0.004884,0.384862,-0.191949
12:39.7,454378.7,33.60738523,73.13031905,458.365,-0.09193,-0.080664,-0.916572
12:39.8,454378.8,33.60738341,73.13031834,458.163,-0.10845,-0.176055,-0.126419
12:39.9,454378.9,33.60738281,73.13031807,459.115,-0.038265,-0.557683,0.777425
12:40.0,454379,33.60738159,73.13032046,459.739,-0.031888,0.155746,0.031684
12:40.1,454379.1,33.60738018,73.13032247,460.245,-0.238701,-0.148844,-0.545564
12:40.4,454379.3,33.6073815,73.13032196,460.534,0.921838,-0.592552,4.103745
12:47.2,454386.2,33.60742814,73.13031677,465.352,-0.049049,-0.125343,1.597538
12:47.3,454386.3,33.60740636,73.13028733,450.059,0.2289,0.195537,0.20143
12:50.4,454389.4,33.60740334,73.13025221,452.042,-0.29409,0.206616,-0.491874
12:50.5,454389.5,33.60741695,73.13025005,451.757,-0.780525,0.778344,4.285007
12:50.6,454389.6,33.6074187,73.13024826,452.564,1.587707,-2.506304,-6.197016
12:50.7,454389.7,33.60742089,73.13024657,453.381,-0.775106,-0.333228,-0.317516
12:50.8,454389.8,33.60742273,73.13024471,454.115,-1.340091,1.261486,2.521323
